frontUserName,content,createTime,commentReplyVO,memberLevel,appendCommentVO,star,itemId,color,size
静****,非常舒适好穿！原本担心会掉或者卷边，结果完全不会，性价比无敌了,1559269691720,,4,,5,1193005,L,黑色
1****2,试穿了一下，很舒服，非常亲肤，的确是适合胸小的姑娘，也适合锻炼穿，要求有聚拢效果的姑娘就不要考虑了。满分！以后会一直关注严选！,1526973862830,,2,,5,1193005,L,肤色
范****米,穿着超级舒服，像没穿内衣一样，唯一的缺点就是有点显胸小，哈哈哈哈,1559226527303,,3,,5,1193005,S,肤色
粥****瘦,严选买了这么多东西，唯一不满意的一次😒胸垫拿不出来，没有之前买的胸垫能拿出来的那款质量好。算了，也退不了,1558572025655,,3,"{'id': 80332829, 'createTime': 1558606952987, 'content': '胸垫可拿出。很薄', 'picList': [], 'commentReplyVO': None}",3,1193005,L,黑色
1****8,用得很舒服，唯一的问题就是要手洗，怪麻烦……开始一两次我也手洗，后来扔洗衣机，也没事,1559040194495,,3,,5,1193005,M,黑色
m****2,买了奖励自己哈哈哈哈哈哈好好好好哈哈哈哈哈哈好好好好哈哈哈哈哈哈好哈哈哈哈哈哈好哈哈哈哈哈哈好哈哈哈哈哈哈好好买了奖励自己哈哈哈哈哈哈好好好好哈哈哈哈哈哈好好好好哈哈哈哈哈哈好哈哈哈哈哈哈好哈哈哈哈哈哈好哈哈哈哈哈哈好好,1528086302803,,1,,5,1193005,S,肤色
y****g,老婆胸是f的放不进去,1558995770193,,5,,5,1193005,L,肤色
1****0,穿着舒服 物流给力 非常好的一次购物体验,1527667986659,,4,,5,1193005,L,黑色
小****子,里面那个垫子会挪动,1558786344129,,2,,3,1193005,S,肤色
三****草,超级舒适的文胸，面料柔软，文胸后面比较宽藏赘肉，吊带设计不会滑落。里面垫片是可拆卸的,1558270051994,,4,"{'id': 79772755, 'createTime': 1558270135352, 'content': '', 'picList': ['https://yanxuan.nosdn.127.net/78c029419e17e71da1df798b2a22d5d2.jpg', 'https://yanxuan.nosdn.127.net/521cd88928e2fde64e43add47ea6d4ac.jpg'], 'commentReplyVO': None}",5,1193005,L,肤色
1****8,收到就洗了，满意！,1527656277810,,4,,5,1193005,L,黑色
o****n,,1527659301219,,5,,5,1193005,L,黑色
o****n,,1527659321256,,5,,5,1193005,L,肤色
锦****,这是四月份买过一次肤色的之后，再也不想穿别的了，返回来回购的。一年四季都可以穿，夏季轻薄还显瘦，非常棒了！,1558154532692,,4,,5,1193005,M,肤色
5****e,很喜欢，回购好多了，怕下架多买几件，笔芯笔芯,1525533500235,,1,,5,1193005,L,肤色
撑****鱼,才洗了几次，已经有点变形了,1530760916248,,4,,4,1193005,M,肤色
l****c,洗衣机洗一次变形了,1528866189163,,3,,5,1193005,M,肤色
m****7,好穿，和没穿一样，就是有点卷边,1528933834413,,4,,5,1193005,M,黑色
心****,质量好，穿着舒服，以前的都不要了，又回购了三个噢,1522900365427,,4,,5,1193005,M,肤色
1****8,没有想象的那么好,1558152776872,,5,,5,1193005,M,肤色
s****7,性价比不错，穿着很舒服，适合运动健身时穿，哺乳期也可以，满意。,1522903388337,,5,,5,1193005,L,肤色
1****1,挺好的，如果变形了，出一身汗，就恢复原状了！,1529207547598,,2,,5,1193005,L,黑色
l****♡,第二次购买了，还不错,1527483307588,,2,,5,1193005,S,肤色
1****7,盒子送来是开的！退货被拒绝，然后我联系客服，现在正在处理中。尼玛，拒绝的话要告诉我原因行不,1558329577767,,3,,1,1193005,S,肤色
大****简,只能当背心穿，平胸的穿没问题，有胸的千万别买,1558254700116,,5,,1,1193005,M,肤色
A****卢,复购，就是严选的东西价格不稳定，突然就降价卖了，伤人心，就在这买的比较少了,1528270239009,,2,,4,1193005,M,黑色
秀****,,1527509414507,,2,,5,1193005,L,肤色
秀****,,1527509420812,,2,,5,1193005,L,黑色
微****,之前就买过这款，舒适度不错。所以这次活动价又买了两件,1524199722486,,1,,5,1193005,L,黑色
s****c,买了好多了 很不错,1527426830294,,3,,5,1193005,L,肤色
大****员,,1527349117685,,5,,5,1193005,M,肤色
h****8,穿上外衣后很不好看。。。感觉只能在家里穿了,1557529789369,,5,,3,1193005,S,黑色
Y****g,网易严选和京东物流好评,1557753851202,,2,,5,1193005,L,肤色
l****o,很好穿 到货觉得有点小 穿上一点不紧 很贴身 弯腰也不怕走光了,1528159676481,,4,,5,1193005,M,黑色
o****1,媳妇儿，说穿上很舒服，我看起来很性感～,1526915513252,,3,,5,1193005,M,黑色
夕****,不得不说包装很好，bra质量也不错，穿着舒服~,1526914820877,,1,,5,1193005,L,黑色
1****5,有钢圈的bra因为不舒服都被我淘汰掉了，兜兜转转了一圈，终于找到严选这款又平价又好穿的无钢圈bra。第2次回购了，穿着舒适感强，不会移位，材质吸汗，推荐购买，满分。,1557470827650,,3,,5,1193005,M,黑色
f****n,没有前一次买的质量好，前一次的材质更柔软、亲肤，等了好久才补货，收货后很失望，本来还想再买个黑色的，这下算了,1557678681062,,5,,2,1193005,M,肤色
钱****,好穿是好穿但是洗了几次后里面的海绵垫会变形，透出衣服怪怪的,1557726216887,,5,,5,1193005,L,黑色
依****漪,第一次写点评，竟然是差评，首先：这个内衣我试都没试过，因为一买回来我发现我尺码选错了，想要退却被客服告诉不能退，这我不能理解,1557726067438,,4,,1,1193005,S,肤色
胡****姐,很好，穿着舒服,1527262723129,,4,,5,1193005,M,黑色
Y****g,网易严选和京东物流好评,1557753845893,,2,,5,1193005,L,黑色
1****8,等家人试过后追评，相信严选的产品,1526957431239,,3,,5,1193005,S,肤色
1****7,166cm 58kg穿L码挺合适，无束缚感也不外扩，打底必备呀。个人觉得不太适合太丰满的mm,1528168941042,,1,,5,1193005,L,肤色
1****1,可以不给星吗 垃圾东西 味道刺鼻 卷边 尺寸不符 好评哪里来的,1557368266166,"{'id': 20319114, 'replyContent': '亲爱的用户，很抱歉没有给您带来满意的购物体验，由于内衣属于私人卫生用品，非质量问题无法进行售后处理，建议您在购买时参考商品详细页的尺码进行选择~若您还有其他问题，您可以联系在线客服为您进行解答~祝您购物愉快~', 'createTime': '2019-05-09 10:52:23'}",3,,1,1193005,S,肤色
陈****丽,搭浅色衣服不显色，👍,1557054506714,,5,,4,1193005,M,肤色
5****,一般，值这个价钱，里面的垫子会跑,1528736085335,,1,,5,1193005,S,黑色
1****0,,1527155092235,,4,,5,1193005,M,黑色
s****r,很不错，很舒服，摸起来手感也很高,1527074734679,,3,,5,1193005,L,黑色
老****a,摸着手感还可以，没试，就还是拖鞋穿不进去，太紧太窄。,1527952532038,,5,,5,1193005,M,黑色
z****a,穿着还行，就是买小了一码，练瑜伽用很好。,1523958389825,,2,,5,1193005,S,黑色
1****5,"面料很柔软，很有弹性。s码的话对我，稍微有一点勒，但是m码的话怕胸太小了，太空。
穿上基本无感。面料真的很舒服很柔软，滑滑的但是不是冰痕那种滑，很柔软，感觉有些聚拢，小胸福音！
比心比心❤️啵啵啵",1527041637524,,1,,5,1193005,S,肤色
H****拉,买了三个啦，性价比高的bra,1526948095189,,3,,5,1193005,S,黑色
1****5,不好,1557465860340,,5,,5,1193005,S,黑色
雅****,里面的衬精彩掉。但总体还是不错的。,1527677004707,,2,,5,1193005,S,黑色
･****･,和肤色一起买的 很好,1557448683792,,3,,5,1193005,S,黑色
1****8,洗了不到5次，里面的棉垫已变形,1557469084342,,4,,1,1193005,M,肤色
1****9,像是没穿内衣，零束缚,1556876113050,,4,,5,1193005,M,肤色
d****d,穿上挺舒服的，就是刚打开味道有点大,1527662005708,,5,,5,1193005,L,黑色
v****g,162 51 稍微有点紧，但是整体舒适，不会压迫，性价比很高,1523847848732,,5,,5,1193005,S,肤色
a****v,之前两件8折买过肤色的穿的不错。这次看到特价更划算，果断入了2件黑的。上次评论提到包装脏污变形的问题，严选还电话回访了，这次完全没有问题。这点细节上来说还是很到位的。,1527929639896,,6,,5,1193005,L,黑色
棉****开,这件内衣是舒服，但是不是一体的，衬垫真的是会跑啊……反正不是我想的那种感觉，,1557400534869,,4,,2,1193005,L,黑色
媛****,质量一般,1556802150007,,3,,3,1193005,M,肤色
c****i,很好 除了洗的时候不是太方便以外,1556373002934,,2,,5,1193005,M,肤色
1****1,挺好的，简单舒适搭配透的衣服刚刚好,1526730947075,,3,,5,1193005,M,肤色
l****1,性价比超高，很喜欢！,1526879076386,,1,,5,1193005,M,黑色
晶****,没型的，纯粹是想穿薄透点的衣服买这个背心，效果不好,1556122549852,,3,,3,1193005,M,肤色
s****宣,尺码不对，不是常规码，品质也差,1556919855127,,4,,1,1193005,S,肤色
炭****皓,内衣还行，就是胸垫老跑。,1556063455190,,4,,5,1193005,S,肤色
D****a,好～,1526865625087,,1,,5,1193005,S,黑色
m****2,还要再买一件哈哈，这款夏天很舒服哈,1526624511258,,2,,5,1193005,S,黑色
1****4,舒服！看起来小，穿在身上没有感觉，也不勒，真的超舒服啊，安利给身边每一个人，有一个小小的建议，把两片海绵固定一下位置的话就更好了。,1555942301002,,4,,5,1193005,S,肤色
l****1,质量没话说，真心不错,1526740671835,,1,,5,1193005,M,肤色
李****六,够舒服，不够定型。,1527946996203,,2,,5,1193005,M,黑色
1****9,素雅不失性感。,1561279730320,,5,,5,3420029,湖水蓝,M
s****o,很喜欢,1550890622435,,4,,5,3420029,湖水蓝,S
张****,质量很不错，手感也软，细节处做的很好，卡扣处都是金属感的，没有毛边，丝袜的手感也很好，包装也不错，性价比是高的。,1560903257405,,6,,5,3420029,湖水蓝,M
l****1,包装好 五个小件装在两个小袋里 丝袜单装 另外四件一个袋。价格不低 质量感觉不错 弹性舒适性挺好 170cm/105g M码刚刚好。老公是喜欢的,1550547594652,,5,,5,3420029,湖水蓝,M
若****y,挺好看的～,1568013122150,,4,,5,3420029,湖水蓝,M
1****6,,1558703401688,,6,,5,3420029,湖水蓝,M
1****3,男票很喜欢我穿，嘿嘿嘿，过于刺激,1558143688106,,3,,5,3420029,湖水蓝,M
1****9,非常好 不错的一款 非常好 非常好 非常好,1558405507654,,6,,5,3420029,慕斯白,M
1****5,很好，性感。,1564062817344,,5,,5,3420029,湖水蓝,M
W****g,好穿 质量还可以,1561777669842,,5,,5,3420029,慕斯白,L
张**** ,穿上挺好看,1560696180631,,5,,5,3420029,慕斯白,L
开****靡,包装好看,1567852497077,,3,,5,3420029,湖水蓝,S
z****c,给家里人买得，还没穿过,1567310434298,,5,,5,3420029,湖水蓝,M
梦****儿,😌😌😌美丽,1562299637907,,3,,5,3420029,慕斯白,S
无****炳,不错,1561355071129,,4,,5,3420029,慕斯白,L
1****3,完美！！！！好用！！！！！,1561289311133,,4,,5,3420029,湖水蓝,M
伟****,好辣好有激情啊，女人也很喜欢。,1560138751652,,2,,5,3420029,慕斯白,M
J****n,这是一个好评模板，因为小哥哥比较懒，不想每个产品都一一评价，所以特意模仿其他淘友写下了这个评价模板。每次买东西我都会根据价格，质量和评价进行参考，最后选择我满意的一家，所以我购买的这一家在我所挑选范围内是性价比最高的。所以当你看见这个评价时证明这家商品很符合我的标准，我觉得很满意。我只是有些懒但是我很诚实，如果质量不好的话我是会直接退货或者长长的吐槽来发泄我的不满。来自一位慵懒的，只爱购物不爱评价，却还想得积分的小哥哥。,1557826846977,,6,,5,3420029,湖水蓝,S
米****米,颜色很清新，显白，喜欢这个设计,1551117737339,,6,,5,3420029,湖水蓝,L
1****5,可以，看着,1550798399975,,3,,5,3420029,慕斯白,L
h****g,丝袜只试穿了一下就划了,1550283076665,,5,,5,3420029,湖水蓝,M
黑****,这个我真是买错啦。。我以为是正常的内衣套，结果是偏情趣向的，。是丁字裤。。文胸也是全蕾丝透明的。。还配了丝袜。。。我真是作死买这个干嘛啊。。可能大概或许不会穿出来的。。要压箱底啦。。。（弱弱的说一声：其实还是好看的，设计的很好）内心复杂。。,1563789114854,,4,,5,3420029,湖水蓝,S
_****_,收到了 还没让女朋友穿 晚上穿上感受一下😏,1572759470858,,3,,5,3420029,湖水蓝,S
橙****~,"很难得的正品，网购以来最满意的了。,买了很多东西 都非常满意 很好的严选 我会常来的折扣卡可以升到顶级了吧",1569476634258,,6,,5,3420029,湖水蓝,S
丁****龙,好,1572914883811,,5,,5,3420029,湖水蓝,M
m****9,看着还不错,1572867599418,,5,,5,3420029,湖水蓝,L
e****x,妈啊……太美了…怕男票把持不住哈哈哈哈 倒计时半个月,1554994436138,,4,,5,3420029,慕斯白,S
1****5,非常非常好看，特别喜欢,1572787695803,,2,,5,3420029,慕斯白,S
f****0,满意！很好,1572630729589,,5,,5,3420029,湖水蓝,S
鱼****。,料子很硬，渣自己也渣别人，不是很好看，显皮肤黑的蓝，单看也不是跟上档次的蓝，有点土味。男朋友问我为什么胸口两个蜘蛛网？哈哈哈哈哈尬。吊带袜的扣子太难扣了。妈,1573367668853,,3,,3,3420029,湖水蓝,S
m****u,不错,1571985566813,,4,,5,3420029,湖水蓝,S
P****号,很棒,1571468896669,,6,,5,3420029,湖水蓝,L
h****8,很不错，有感觉。,1571378615517,,3,,5,3420029,湖水蓝,S
D****i,牛逼,1571288604413,,5,,5,3420029,湖水蓝,M
P****号,物流很快,1571237248566,,6,,5,3420029,湖水蓝,S
P****号,很棒,1571237257542,,6,,5,3420029,慕斯白,S
夜****,严选的衣服买了很多，做工方面值得信赖，这套内衣也很满意,1561289422661,,4,,5,3420029,湖水蓝,M
T****G,好,1570596695261,,6,,5,3420029,湖水蓝,S
w****6,很好,1570451963281,,4,,5,3420029,慕斯白,L
1****7,据说好看,1570442272895,,3,,5,3420029,湖水蓝,M
s****i,包装精致,1570269131988,,6,,5,3420029,湖水蓝,M
y****9,很好,1570273657727,,4,,5,3420029,湖水蓝,L
1****6,质量不错,1569412143204,,4,,5,3420029,湖水蓝,M
m****5,漂亮,1569253638553,,5,,5,3420029,湖水蓝,M
m****3,还可以吧,1569034603904,,5,,5,3420029,湖水蓝,L
y****o,蛮好,1568960504643,,6,,5,3420029,慕斯白,S
會****,非常好,1568890745253,,2,,5,3420029,湖水蓝,M
L****,好,1568786089412,,5,,5,3420029,湖水蓝,S
大****,………………………………………………,1568512485900,,5,,5,3420029,湖水蓝,S
